district,category,urban,family_income,first_gen,parent_grad,cutoff_12th,entrance_score,college_tier,tuition,distance_km,competing_offers,merit_aid_pct,need_aid_pct,total_aid_pct,aid_amount,net_price,enrolled
Thanjavur,BC,0,294000.0,0,1,65.48,71.3,Tier-2 (Affiliated),101000.0,20.1,1,0.039,0.451,0.245,24800.0,76200.0,0
Dindigul,SC,0,325000.0,1,0,67.56,100.1,Tier-2 (Affiliated),107000.0,229.4,1,0.143,0.557,0.35,37500.0,69500.0,1
Tirunelveli,OC,0,187000.0,1,0,75.82,118.4,Tier-2 (Affiliated),104000.0,68.6,1,0.123,0.543,0.333,34600.0,69400.0,0
Vellore,BC,0,192000.0,1,0,64.58,111.3,Tier-1 (Autonomous),171000.0,98.1,3,0.308,0.491,0.399,68300.0,102700.0,0
Namakkal,MBC,1,626000.0,1,0,70.01,109.6,Tier-2 (Affiliated),112000.0,190.3,1,0.201,0.43,0.315,35300.0,76700.0,1
Chennai,BC,1,340000.0,0,0,73.38,110.4,Tier-2 (Affiliated),101000.0,46.7,0,0.354,0.549,0.452,45600.0,55400.0,1
Tiruchirappalli,MBC,1,256000.0,0,1,83.74,89.8,Tier-1 (Autonomous),185000.0,34.3,0,0.269,0.546,0.407,75400.0,109600.0,0
Nagapattinam,BC,1,349000.0,0,1,70.93,121.4,Tier-3 (Self-financing),92000.0,145.8,2,0.442,0.526,0.484,44500.0,47500.0,1
Vellore,BC,1,457000.0,0,0,73.53,120.8,Tier-3 (Self-financing),78000.0,109.4,2,0.408,0.514,0.461,36000.0,42000.0,0
Theni,OC,1,597000.0,1,0,88.24,153.4,Tier-1 (Autonomous),191000.0,38.0,0,0.309,0.401,0.355,67800.0,123200.0,1
Tiruppur,BC,1,430000.0,1,0,60.36,97.0,Tier-2 (Affiliated),113000.0,100.8,1,0.214,0.36,0.287,32400.0,80600.0,1
Tiruppur,ST,1,155000.0,1,0,80.27,145.6,Tier-2 (Affiliated),109000.0,23.8,1,0.499,0.464,0.482,52500.0,56500.0,1
Thanjavur,MBC,1,643000.0,1,0,81.89,122.8,Tier-1 (Autonomous),166000.0,37.1,1,0.218,0.495,0.356,59200.0,106800.0,1
Dindigul,MBC,1,871000.0,1,0,82.17,130.9,Tier-1 (Autonomous),166000.0,18.4,2,0.326,0.265,0.296,49100.0,116900.0,1
Virudhunagar,BC,1,169000.0,0,1,72.99,120.4,Tier-3 (Self-financing),98000.0,100.4,4,0.325,0.518,0.421,41300.0,56700.0,1
Thoothukudi,SC,0,83000.0,1,0,67.35,117.7,Tier-1 (Autonomous),191000.0,4.7,0,0.306,0.546,0.426,81300.0,109700.0,0
Tirunelveli,BC,0,519000.0,0,0,93.2,155.4,Tier-3 (Self-financing),98000.0,25.6,4,0.466,0.506,0.486,47700.0,50300.0,1
Cuddalore,BC,0,709000.0,0,1,69.44,118.3,Tier-3 (Self-financing),100000.0,32.5,1,0.257,0.309,0.283,28300.0,71700.0,1
Thoothukudi,MBC,0,81000.0,0,1,66.83,111.0,Tier-3 (Self-financing),96000.0,307.9,1,0.211,0.354,0.282,27100.0,68900.0,0
Chennai,MBC,0,407000.0,1,0,78.2,122.2,Tier-3 (Self-financing),87000.0,104.4,3,0.361,0.425,0.393,34200.0,52800.0,0
Nagapattinam,SC,0,480000.0,1,0,70.61,126.5,Tier-1 (Autonomous),184000.0,97.1,3,0.326,0.501,0.414,76100.0,107900.0,1
Dindigul,SC,0,121000.0,0,1,88.51,116.5,Tier-2 (Affiliated),105000.0,63.7,0,0.474,0.637,0.556,58400.0,46600.0,0
Thoothukudi,SC,1,751000.0,1,0,75.35,111.1,Tier-2 (Affiliated),112000.0,25.2,1,0.197,0.349,0.273,30600.0,81400.0,0
Tiruppur,BC,0,271000.0,0,0,89.8,167.6,Tier-2 (Affiliated),116000.0,148.6,2,0.481,0.43,0.455,52800.0,63200.0,0
Virudhunagar,OC,0,464000.0,1,0,82.49,121.9,Tier-2 (Affiliated),116000.0,5.3,2,0.218,0.479,0.349,40400.0,75600.0,0
Tiruchirappalli,BC,0,201000.0,0,0,74.12,117.4,Tier-1 (Autonomous),179000.0,9.2,2,0.338,0.677,0.508,90900.0,88100.0,0
Madurai,SC,0,338000.0,0,0,89.14,163.4,Tier-3 (Self-financing),69000.0,5.4,1,0.454,0.521,0.488,33600.0,35400.0,1
Villupuram,ST,1,432000.0,0,0,71.49,112.5,Tier-2 (Affiliated),98000.0,21.2,2,0.333,0.508,0.421,41200.0,56800.0,1
Namakkal,ST,1,705000.0,1,0,74.8,107.2,Tier-1 (Autonomous),184000.0,68.8,1,0.215,0.569,0.392,72100.0,111900.0,0
Tiruppur,BC,0,660000.0,1,0,83.29,151.2,Tier-3 (Self-financing),81000.0,26.0,1,0.281,0.495,0.388,31400.0,49600.0,1
Tiruchirappalli,SC,1,313000.0,0,1,80.27,124.1,Tier-1 (Autonomous),185000.0,139.6,1,0.434,0.502,0.468,86600.0,98400.0,0
Salem,MBC,0,1437000.0,0,1,71.26,110.7,Tier-2 (Affiliated),100000.0,177.7,2,0.357,0.179,0.268,26800.0,73200.0,1
Virudhunagar,SC,1,662000.0,0,1,62.64,70.5,Tier-1 (Autonomous),191000.0,99.5,1,0.218,0.426,0.322,61600.0,129400.0,1
Erode,MBC,1,565000.0,1,0,77.81,122.6,Tier-2 (Affiliated),102000.0,7.7,1,0.398,0.497,0.448,45700.0,56300.0,1
Tiruppur,BC,1,279000.0,0,1,70.73,123.4,Tier-3 (Self-financing),97000.0,86.9,2,0.338,0.412,0.375,36400.0,60600.0,1
Erode,OC,0,168000.0,1,0,78.3,118.8,Tier-3 (Self-financing),73000.0,13.0,1,0.362,0.592,0.477,34800.0,38200.0,1
Tirunelveli,ST,1,123000.0,0,1,73.79,98.8,Tier-3 (Self-financing),90000.0,15.4,0,0.17,0.517,0.344,30900.0,59100.0,1
Tiruchirappalli,MBC,1,251000.0,0,1,70.82,106.1,Tier-2 (Affiliated),103000.0,91.2,0,0.235,0.484,0.36,37000.0,66000.0,1
Villupuram,BC,1,1030000.0,1,0,75.32,111.3,Tier-3 (Self-financing),85000.0,119.7,0,0.378,0.274,0.326,27700.0,57300.0,1
Villupuram,BC,0,391000.0,1,0,77.27,119.8,Tier-3 (Self-financing),94000.0,23.6,2,0.479,0.502,0.49,46100.0,47900.0,0
Madurai,BC,1,345000.0,0,0,84.95,128.2,Tier-3 (Self-financing),92000.0,6.8,3,0.373,0.537,0.455,41900.0,50100.0,1
Vellore,ST,0,157000.0,0,1,82.23,156.5,Tier-2 (Affiliated),103000.0,34.0,0,0.182,0.434,0.308,31700.0,71300.0,1
Tiruppur,OC,0,338000.0,0,1,98.94,162.8,Tier-2 (Affiliated),105000.0,112.4,0,0.497,0.525,0.511,53700.0,51300.0,1
Vellore,OC,1,978000.0,0,0,79.41,101.0,Tier-1 (Autonomous),167000.0,29.3,2,0.364,0.43,0.397,66300.0,100700.0,1
Karur,SC,0,120000.0,0,1,71.27,115.1,Tier-2 (Affiliated),96000.0,36.8,1,0.276,0.594,0.435,41800.0,54200.0,0
Tirunelveli,MBC,0,315000.0,1,0,76.34,121.5,Tier-3 (Self-financing),78000.0,48.1,1,0.243,0.507,0.375,29200.0,48800.0,1
Coimbatore,BC,1,570000.0,0,0,83.68,151.8,Tier-3 (Self-financing),78000.0,2.0,2,0.507,0.413,0.46,35900.0,42100.0,1
Erode,OC,1,395000.0,0,0,88.03,138.5,Tier-3 (Self-financing),73000.0,97.5,2,0.355,0.452,0.403,29400.0,43600.0,1
Tiruppur,BC,1,1157000.0,0,1,91.41,143.5,Tier-2 (Affiliated),108000.0,216.2,1,0.372,0.212,0.292,31500.0,76500.0,1
Tiruchirappalli,BC,1,411000.0,0,1,67.83,136.5,Tier-2 (Affiliated),110000.0,42.0,1,0.242,0.419,0.331,36400.0,73600.0,1
Virudhunagar,OC,1,365000.0,0,0,90.81,129.3,Tier-3 (Self-financing),85000.0,35.0,2,0.218,0.455,0.337,28600.0,56400.0,1
Chennai,BC,1,772000.0,1,0,77.54,136.0,Tier-2 (Affiliated),104000.0,18.5,2,0.441,0.334,0.388,40300.0,63700.0,1
Coimbatore,SC,0,201000.0,0,1,68.73,110.9,Tier-1 (Autonomous),175000.0,9.9,0,0.187,0.522,0.354,62000.0,113000.0,0
Namakkal,SC,0,244000.0,1,0,75.96,114.0,Tier-2 (Affiliated),107000.0,198.4,1,0.438,0.622,0.53,56700.0,50300.0,0
Namakkal,SC,1,164000.0,0,1,90.11,134.5,Tier-3 (Self-financing),92000.0,2.0,1,0.528,0.652,0.59,54300.0,37700.0,1
Tirunelveli,BC,0,467000.0,0,1,82.57,152.5,Tier-2 (Affiliated),105000.0,23.0,1,0.349,0.412,0.38,39900.0,65100.0,0
Tirunelveli,BC,0,988000.0,0,0,65.88,112.4,Tier-1 (Autonomous),167000.0,33.5,1,0.236,0.497,0.366,61200.0,105800.0,1
Coimbatore,ST,1,136000.0,1,0,65.95,114.5,Tier-3 (Self-financing),82000.0,39.2,1,0.355,0.614,0.484,39700.0,42300.0,0
Cuddalore,SC,0,237000.0,0,0,65.68,118.4,Tier-3 (Self-financing),82000.0,40.8,2,0.434,0.448,0.441,36200.0,45800.0,1
Vellore,MBC,0,169000.0,1,0,70.68,118.2,Tier-2 (Affiliated),97000.0,59.1,1,0.325,0.557,0.441,42800.0,54200.0,0
Madurai,BC,1,2120000.0,0,0,78.77,110.1,Tier-1 (Autonomous),177000.0,54.6,1,0.231,0.133,0.182,32200.0,144800.0,1
Vellore,BC,0,591000.0,1,0,66.74,83.2,Tier-1 (Autonomous),173000.0,88.4,3,0.157,0.269,0.213,36900.0,136100.0,0
Villupuram,MBC,1,490000.0,0,1,73.72,141.0,Tier-2 (Affiliated),109000.0,58.5,1,0.401,0.352,0.376,41000.0,68000.0,1
Tirunelveli,MBC,0,132000.0,0,0,92.02,150.4,Tier-2 (Affiliated),113000.0,37.3,1,0.382,0.581,0.481,54400.0,58600.0,0
Kanyakumari,OC,1,366000.0,1,0,94.18,151.9,Tier-1 (Autonomous),176000.0,27.6,0,0.528,0.354,0.441,77600.0,98400.0,1
Tirunelveli,ST,0,255000.0,0,1,93.5,176.7,Tier-3 (Self-financing),89000.0,18.8,2,0.462,0.644,0.553,49200.0,39800.0,1
Tiruchirappalli,MBC,1,199000.0,0,1,60.05,80.1,Tier-3 (Self-financing),83000.0,26.4,0,0.214,0.591,0.402,33400.0,49600.0,1
Tirunelveli,MBC,0,125000.0,1,0,94.74,113.7,Tier-1 (Autonomous),178000.0,42.4,1,0.356,0.58,0.468,83300.0,94700.0,0
Erode,BC,0,300000.0,1,0,78.92,99.1,Tier-2 (Affiliated),108000.0,8.5,1,0.245,0.367,0.306,33000.0,75000.0,0
Madurai,SC,1,339000.0,1,0,78.78,118.1,Tier-2 (Affiliated),108000.0,86.0,4,0.293,0.567,0.43,46400.0,61600.0,1
Tiruppur,SC,0,240000.0,0,1,88.29,143.0,Tier-2 (Affiliated),99000.0,91.3,3,0.397,0.58,0.488,48300.0,50700.0,1
Erode,OC,1,495000.0,0,0,85.03,156.9,Tier-2 (Affiliated),95000.0,96.5,0,0.378,0.525,0.452,42900.0,52100.0,0
Karur,MBC,0,431000.0,0,1,59.31,107.5,Tier-2 (Affiliated),119000.0,47.4,0,0.336,0.541,0.438,52100.0,66900.0,1
Dindigul,MBC,0,162000.0,0,1,71.88,76.6,Tier-2 (Affiliated),112000.0,36.0,4,0.154,0.658,0.406,45500.0,66500.0,1
Thanjavur,SC,0,275000.0,0,1,74.34,161.0,Tier-1 (Autonomous),176000.0,42.4,0,0.442,0.438,0.44,77400.0,98600.0,1
Dindigul,BC,1,543000.0,0,1,64.7,97.4,Tier-3 (Self-financing),94000.0,8.7,3,0.15,0.428,0.289,27200.0,66800.0,0
Tiruchirappalli,SC,0,271000.0,0,1,87.97,159.2,Tier-2 (Affiliated),133000.0,33.6,0,0.612,0.426,0.519,69000.0,64000.0,1
Karur,MBC,0,498000.0,0,1,92.39,156.0,Tier-1 (Autonomous),168000.0,6.4,0,0.513,0.515,0.514,86400.0,81600.0,1
Madurai,OC,1,490000.0,0,0,77.89,124.7,Tier-2 (Affiliated),110000.0,2.0,0,0.217,0.435,0.326,35900.0,74100.0,0
Karur,OC,0,271000.0,0,0,80.99,126.0,Tier-2 (Affiliated),115000.0,27.7,0,0.384,0.39,0.387,44500.0,70500.0,0
Thoothukudi,BC,1,191000.0,0,0,77.89,107.9,Tier-2 (Affiliated),97000.0,56.7,3,0.226,0.519,0.372,36100.0,60900.0,0
Nagapattinam,BC,1,159000.0,0,1,78.99,107.1,Tier-1 (Autonomous),168000.0,38.5,1,0.199,0.358,0.279,46800.0,121200.0,0
Dindigul,MBC,1,381000.0,1,0,89.18,140.2,Tier-2 (Affiliated),118000.0,261.5,0,0.33,0.481,0.406,47900.0,70100.0,0
Erode,SC,1,297000.0,0,0,60.35,75.7,Tier-2 (Affiliated),110000.0,169.2,0,0.203,0.502,0.352,38700.0,71300.0,1
Kanyakumari,BC,0,165000.0,0,1,82.86,157.3,Tier-2 (Affiliated),104000.0,49.8,2,0.438,0.482,0.46,47800.0,56200.0,0
Tirunelveli,ST,1,169000.0,1,0,78.12,126.4,Tier-2 (Affiliated),97000.0,2.0,2,0.336,0.597,0.467,45300.0,51700.0,0
Dindigul,BC,1,1116000.0,0,0,70.87,144.8,Tier-3 (Self-financing),88000.0,12.2,2,0.428,0.187,0.307,27000.0,61000.0,1
Nagapattinam,MBC,0,421000.0,0,1,72.97,110.2,Tier-3 (Self-financing),74000.0,18.6,2,0.358,0.475,0.417,30800.0,43200.0,0
Villupuram,ST,1,136000.0,1,0,96.32,145.3,Tier-2 (Affiliated),102000.0,8.4,1,0.592,0.539,0.565,57700.0,44300.0,0
Villupuram,SC,1,247000.0,1,0,64.72,112.4,Tier-2 (Affiliated),102000.0,93.6,3,0.27,0.498,0.384,39200.0,62800.0,0
Coimbatore,MBC,0,325000.0,1,0,76.31,118.2,Tier-3 (Self-financing),82000.0,13.6,0,0.277,0.585,0.431,35300.0,46700.0,1
Kanyakumari,SC,0,138000.0,1,0,94.29,165.5,Tier-2 (Affiliated),101000.0,20.8,0,0.487,0.471,0.479,48400.0,52600.0,1
Madurai,BC,1,310000.0,1,0,65.3,126.1,Tier-2 (Affiliated),102000.0,8.5,1,0.396,0.482,0.439,44700.0,57300.0,1
Tiruppur,OC,1,523000.0,0,1,73.44,134.0,Tier-3 (Self-financing),93000.0,5.8,5,0.455,0.456,0.455,42400.0,50600.0,1
Villupuram,MBC,1,765000.0,0,0,78.42,145.9,Tier-2 (Affiliated),111000.0,11.7,1,0.329,0.369,0.349,38700.0,72300.0,1
Cuddalore,OC,0,747000.0,0,1,82.13,143.7,Tier-1 (Autonomous),180000.0,2.0,0,0.595,0.278,0.437,78600.0,101400.0,1
Villupuram,BC,0,200000.0,0,0,77.2,115.3,Tier-3 (Self-financing),88000.0,4.7,0,0.207,0.632,0.419,36900.0,51100.0,0
Erode,BC,0,385000.0,1,0,69.05,127.6,Tier-2 (Affiliated),102000.0,84.9,3,0.416,0.412,0.414,42200.0,59800.0,1
Erode,ST,0,168000.0,0,1,82.47,142.4,Tier-2 (Affiliated),113000.0,149.6,3,0.457,0.456,0.456,51600.0,61400.0,1
Erode,SC,1,181000.0,1,0,76.99,113.9,Tier-1 (Autonomous),183000.0,57.1,3,0.184,0.335,0.26,47500.0,135500.0,0
Vellore,SC,0,166000.0,0,1,84.28,127.5,Tier-3 (Self-financing),77000.0,5.4,1,0.366,0.522,0.444,34200.0,42800.0,0
Cuddalore,SC,0,97000.0,0,0,87.24,138.2,Tier-3 (Self-financing),90000.0,110.7,0,0.242,0.545,0.394,35400.0,54600.0,0
Dindigul,BC,1,916000.0,1,0,63.14,117.7,Tier-2 (Affiliated),112000.0,245.8,2,0.243,0.471,0.357,40000.0,72000.0,1
Karur,OC,0,916000.0,0,0,88.33,143.1,Tier-2 (Affiliated),112000.0,176.7,0,0.394,0.341,0.367,41100.0,70900.0,0
Thanjavur,MBC,0,207000.0,0,0,75.45,120.6,Tier-2 (Affiliated),123000.0,20.4,3,0.331,0.53,0.43,52900.0,70100.0,1
Erode,MBC,1,294000.0,0,1,86.25,135.6,Tier-1 (Autonomous),181000.0,34.8,1,0.472,0.573,0.522,94600.0,86400.0,0
Tiruchirappalli,BC,0,534000.0,0,0,82.94,127.4,Tier-2 (Affiliated),103000.0,31.2,0,0.288,0.556,0.422,43500.0,59500.0,0
Tiruppur,MBC,1,820000.0,0,1,96.54,137.0,Tier-3 (Self-financing),86000.0,153.0,1,0.407,0.419,0.413,35500.0,50500.0,1
Kanyakumari,MBC,0,141000.0,1,0,78.06,136.8,Tier-3 (Self-financing),85000.0,63.9,4,0.451,0.494,0.473,40200.0,44800.0,0
Kanyakumari,BC,0,276000.0,1,0,73.97,103.1,Tier-3 (Self-financing),76000.0,69.7,1,0.253,0.592,0.423,32100.0,43900.0,0
Tirunelveli,BC,1,468000.0,1,0,72.87,117.6,Tier-2 (Affiliated),94000.0,28.6,1,0.309,0.557,0.433,40700.0,53300.0,0
Dindigul,BC,0,196000.0,1,0,67.63,102.1,Tier-1 (Autonomous),179000.0,10.3,6,0.138,0.373,0.255,45700.0,133300.0,0
Karur,MBC,1,519000.0,1,0,86.08,149.2,Tier-3 (Self-financing),93000.0,58.2,6,0.291,0.476,0.384,35700.0,57300.0,1
Theni,ST,0,115000.0,0,0,66.99,102.1,Tier-3 (Self-financing),93000.0,137.6,0,0.187,0.606,0.396,36900.0,56100.0,1
Coimbatore,MBC,1,312000.0,1,0,85.99,122.5,Tier-2 (Affiliated),112000.0,86.3,1,0.438,0.547,0.492,55100.0,56900.0,1
Tiruppur,SC,0,184000.0,1,0,75.77,136.1,Tier-2 (Affiliated),123000.0,251.3,0,0.486,0.492,0.489,60200.0,62800.0,1
Chennai,SC,1,139000.0,0,1,60.37,84.2,Tier-3 (Self-financing),86000.0,49.2,0,0.291,0.484,0.388,33400.0,52600.0,0
Madurai,OC,1,203000.0,0,1,92.88,150.9,Tier-1 (Autonomous),178000.0,62.6,1,0.456,0.62,0.538,95800.0,82200.0,1
Cuddalore,MBC,1,696000.0,1,0,45.0,91.1,Tier-3 (Self-financing),87000.0,31.8,5,0.257,0.433,0.345,30000.0,57000.0,1
Madurai,MBC,0,173000.0,1,0,77.18,112.5,Tier-3 (Self-financing),79000.0,54.2,4,0.258,0.501,0.38,30000.0,49000.0,0
Erode,MBC,1,1359000.0,1,0,80.34,127.0,Tier-1 (Autonomous),170000.0,28.9,1,0.313,0.273,0.293,49700.0,120300.0,1
Tiruppur,OC,1,1864000.0,0,1,54.94,81.4,Tier-1 (Autonomous),172000.0,35.5,1,0.019,0.185,0.102,17500.0,154500.0,1
Cuddalore,ST,0,128000.0,1,0,82.41,133.8,Tier-1 (Autonomous),176000.0,26.7,1,0.383,0.513,0.448,78900.0,97100.0,0
Thanjavur,ST,1,988000.0,0,1,71.3,113.1,Tier-3 (Self-financing),92000.0,219.3,3,0.331,0.449,0.39,35900.0,56100.0,1
Coimbatore,OC,0,653000.0,1,0,75.51,134.6,Tier-1 (Autonomous),168000.0,2.0,0,0.32,0.457,0.389,65300.0,102700.0,0
Nagapattinam,BC,0,210000.0,1,0,91.43,137.0,Tier-2 (Affiliated),102000.0,2.0,0,0.451,0.539,0.495,50400.0,51600.0,0
Villupuram,BC,1,117000.0,1,0,79.43,146.2,Tier-2 (Affiliated),116000.0,2.0,4,0.508,0.511,0.51,59100.0,56900.0,1
Kanyakumari,SC,0,285000.0,1,0,74.49,143.3,Tier-2 (Affiliated),107000.0,112.0,3,0.31,0.54,0.425,45500.0,61500.0,1
Karur,MBC,0,265000.0,0,0,76.3,125.9,Tier-3 (Self-financing),83000.0,19.5,2,0.523,0.426,0.475,39400.0,43600.0,1
Thanjavur,BC,1,612000.0,1,0,95.76,141.4,Tier-2 (Affiliated),107000.0,37.2,2,0.437,0.444,0.441,47100.0,59900.0,0
Kanyakumari,SC,1,278000.0,1,0,82.05,130.7,Tier-2 (Affiliated),125000.0,38.4,1,0.48,0.366,0.423,52800.0,72200.0,0
Dindigul,BC,0,159000.0,0,1,69.16,108.8,Tier-2 (Affiliated),114000.0,13.9,1,0.223,0.499,0.361,41200.0,72800.0,0
Madurai,MBC,0,206000.0,0,0,73.12,143.6,Tier-3 (Self-financing),87000.0,191.1,2,0.517,0.468,0.493,42900.0,44100.0,1
Kanyakumari,BC,0,441000.0,1,0,66.1,104.2,Tier-2 (Affiliated),112000.0,25.8,1,0.315,0.461,0.388,43500.0,68500.0,1
Erode,MBC,1,346000.0,0,0,73.48,138.3,Tier-2 (Affiliated),113000.0,43.4,4,0.359,0.449,0.404,45600.0,67400.0,1
Villupuram,MBC,1,344000.0,0,1,94.08,152.2,Tier-2 (Affiliated),125000.0,35.4,1,0.343,0.524,0.434,54200.0,70800.0,0
Vellore,BC,1,209000.0,1,0,76.34,122.8,Tier-1 (Autonomous),177000.0,23.9,1,0.328,0.455,0.391,69300.0,107700.0,0
Kanyakumari,MBC,1,442000.0,0,1,64.63,98.1,Tier-3 (Self-financing),86000.0,70.0,1,0.303,0.533,0.418,35900.0,50100.0,1
Namakkal,ST,1,148000.0,0,1,82.31,127.8,Tier-2 (Affiliated),110000.0,50.4,1,0.351,0.645,0.498,54800.0,55200.0,0
Dindigul,MBC,0,431000.0,1,0,74.07,131.9,Tier-3 (Self-financing),92000.0,80.9,0,0.367,0.379,0.373,34300.0,57700.0,1
Tirunelveli,ST,0,113000.0,0,0,83.61,122.8,Tier-2 (Affiliated),124000.0,51.5,1,0.289,0.577,0.433,53700.0,70300.0,0
Virudhunagar,MBC,0,221000.0,1,0,75.58,135.3,Tier-2 (Affiliated),105000.0,5.7,1,0.266,0.485,0.376,39400.0,65600.0,0
Coimbatore,SC,0,641000.0,0,1,92.45,169.5,Tier-2 (Affiliated),114000.0,64.4,2,0.507,0.499,0.503,57300.0,56700.0,0
Dindigul,BC,0,253000.0,1,0,68.89,101.3,Tier-1 (Autonomous),181000.0,41.4,2,0.177,0.414,0.295,53500.0,127500.0,0
Vellore,SC,1,247000.0,0,0,66.35,124.3,Tier-1 (Autonomous),169000.0,2.4,3,0.409,0.598,0.504,85100.0,83900.0,1
Namakkal,BC,0,413000.0,1,0,87.38,155.5,Tier-3 (Self-financing),93000.0,55.0,0,0.51,0.439,0.475,44100.0,48900.0,1
Tirunelveli,OC,0,146000.0,1,0,57.96,105.8,Tier-3 (Self-financing),98000.0,13.4,1,0.401,0.504,0.452,44300.0,53700.0,0
Cuddalore,BC,1,961000.0,1,0,76.28,112.5,Tier-2 (Affiliated),117000.0,4.3,2,0.261,0.344,0.303,35400.0,81600.0,0
Vellore,OC,1,1088000.0,0,0,86.01,135.8,Tier-3 (Self-financing),80000.0,73.4,0,0.37,0.247,0.309,24700.0,55300.0,1
Tiruchirappalli,ST,0,226000.0,0,1,56.06,87.9,Tier-2 (Affiliated),99000.0,42.9,0,0.087,0.569,0.328,32400.0,66600.0,0
Tiruchirappalli,ST,1,60000.0,0,1,78.65,157.2,Tier-3 (Self-financing),90000.0,97.8,0,0.405,0.49,0.448,40300.0,49700.0,0
Cuddalore,SC,1,273000.0,0,1,63.04,100.7,Tier-3 (Self-financing),76000.0,20.0,2,0.249,0.536,0.393,29800.0,46200.0,0
Tirunelveli,OC,0,194000.0,0,0,59.55,92.5,Tier-3 (Self-financing),77000.0,46.2,4,0.227,0.491,0.359,27600.0,49400.0,1
Erode,SC,1,585000.0,1,0,67.34,90.5,Tier-2 (Affiliated),112000.0,103.9,2,0.183,0.419,0.301,33700.0,78300.0,1
Theni,SC,0,348000.0,0,1,76.17,107.3,Tier-2 (Affiliated),116000.0,51.2,4,0.223,0.562,0.392,45500.0,70500.0,1
Erode,BC,0,370000.0,0,0,70.94,103.2,Tier-3 (Self-financing),82000.0,53.5,1,0.278,0.357,0.318,26000.0,56000.0,1
Vellore,MBC,0,134000.0,0,1,89.07,147.9,Tier-2 (Affiliated),108000.0,60.8,5,0.392,0.34,0.366,39600.0,68400.0,0
Salem,MBC,0,591000.0,1,0,78.82,104.8,Tier-2 (Affiliated),109000.0,31.4,2,0.369,0.378,0.373,40700.0,68300.0,0
Erode,OC,1,545000.0,1,0,73.11,107.0,Tier-3 (Self-financing),78000.0,24.7,3,0.292,0.435,0.364,28400.0,49600.0,1
Cuddalore,MBC,1,1134000.0,0,1,64.9,75.9,Tier-1 (Autonomous),177000.0,59.4,2,0.119,0.308,0.214,37800.0,139200.0,1
Namakkal,SC,0,226000.0,0,1,80.24,149.4,Tier-2 (Affiliated),97000.0,117.8,4,0.508,0.445,0.477,46200.0,50800.0,1
Thoothukudi,BC,1,638000.0,0,1,98.59,159.3,Tier-2 (Affiliated),116000.0,5.6,0,0.376,0.559,0.467,54200.0,61800.0,1
Nagapattinam,MBC,0,202000.0,1,0,70.97,118.2,Tier-2 (Affiliated),132000.0,38.1,4,0.28,0.611,0.445,58800.0,73200.0,0
Chennai,MBC,0,564000.0,1,0,72.14,99.1,Tier-1 (Autonomous),180000.0,106.9,2,0.16,0.226,0.193,34800.0,145200.0,1
Vellore,SC,1,440000.0,0,1,67.39,125.2,Tier-3 (Self-financing),95000.0,167.1,1,0.316,0.41,0.363,34500.0,60500.0,0
Tirunelveli,ST,0,374000.0,0,0,89.84,166.3,Tier-3 (Self-financing),83000.0,140.4,0,0.591,0.508,0.549,45600.0,37400.0,1
Tiruppur,SC,1,347000.0,1,0,87.27,140.6,Tier-1 (Autonomous),169000.0,2.0,1,0.405,0.508,0.457,77200.0,91800.0,0
Tirunelveli,MBC,0,253000.0,1,0,73.54,110.5,Tier-2 (Affiliated),128000.0,179.6,2,0.146,0.436,0.291,37200.0,90800.0,0
Thoothukudi,MBC,1,583000.0,0,0,72.01,123.5,Tier-1 (Autonomous),173000.0,66.5,1,0.299,0.542,0.421,72800.0,100200.0,1
Tirunelveli,MBC,0,575000.0,0,1,68.56,120.7,Tier-1 (Autonomous),188000.0,191.6,2,0.341,0.364,0.353,66300.0,121700.0,1
Namakkal,MBC,0,455000.0,0,0,75.11,133.2,Tier-2 (Affiliated),112000.0,68.1,1,0.387,0.459,0.423,47400.0,64600.0,1
Madurai,OC,1,680000.0,1,0,88.2,151.1,Tier-2 (Affiliated),119000.0,188.4,0,0.413,0.411,0.412,49000.0,70000.0,1
Villupuram,MBC,1,151000.0,0,0,78.42,139.9,Tier-2 (Affiliated),109000.0,180.4,0,0.449,0.54,0.495,53900.0,55100.0,1
Villupuram,SC,0,305000.0,1,0,90.88,135.0,Tier-2 (Affiliated),101000.0,67.3,1,0.417,0.444,0.431,43500.0,57500.0,1
Nagapattinam,MBC,1,190000.0,1,0,70.8,127.0,Tier-2 (Affiliated),105000.0,17.1,3,0.33,0.552,0.441,46300.0,58700.0,0
Vellore,SC,0,199000.0,1,0,54.87,81.0,Tier-3 (Self-financing),104000.0,8.5,1,0.199,0.444,0.322,33400.0,70600.0,1
Coimbatore,MBC,0,244000.0,1,0,99.9,122.2,Tier-3 (Self-financing),88000.0,31.4,2,0.314,0.529,0.422,37100.0,50900.0,0
Karur,BC,0,137000.0,0,0,80.15,121.3,Tier-1 (Autonomous),197000.0,12.9,0,0.327,0.477,0.402,79200.0,117800.0,0
Thanjavur,OC,1,773000.0,1,0,85.79,129.0,Tier-2 (Affiliated),107000.0,12.7,2,0.365,0.51,0.437,46800.0,60200.0,1
Thoothukudi,OC,1,2060000.0,1,0,70.12,115.8,Tier-1 (Autonomous),186000.0,5.7,2,0.384,0.127,0.255,47500.0,138500.0,0
Cuddalore,BC,1,407000.0,1,0,64.37,115.6,Tier-3 (Self-financing),75000.0,24.0,0,0.34,0.484,0.412,30900.0,44100.0,1
